n,a_n,parity,is_odd_term,last_checked_previous_term
88606,256986,even,False,25
88607,256988,even,False,25
88608,256990,even,False,25
88609,256994,even,False,25
88610,256996,even,False,25
88611,256998,even,False,25
88612,257000,even,False,25
88613,257004,even,False,25
88614,257006,even,False,25
88615,257008,even,False,25
88616,257010,even,False,25
88617,257012,even,False,25
88618,257014,even,False,25
88619,257018,even,False,25
88620,257020,even,False,25
88621,257022,even,False,25
88622,257024,even,False,25
88623,257026,even,False,25
88624,257030,even,False,25
88625,257032,even,False,25
88626,257034,even,False,25
88627,257036,even,False,25
88628,257038,even,False,25
88629,257040,even,False,25
88630,257042,even,False,25
88631,257046,even,False,25
88632,257048,even,False,25
88633,257050,even,False,25
88634,257054,even,False,25
88635,257056,even,False,25
88636,257058,even,False,25
88637,257060,even,False,25
88638,257062,even,False,25
88639,257064,even,False,25
88640,257066,even,False,25
88641,257070,even,False,25
88642,257072,even,False,25
88643,257078,even,False,25
88644,257080,even,False,25
88645,257084,even,False,25
88646,257086,even,False,25
88647,257088,even,False,25
88648,257090,even,False,25
88649,257094,even,False,25
88650,257096,even,False,25
88651,257100,even,False,25
88652,257102,even,False,25
88653,257104,even,False,25
88654,257108,even,False,25
88655,257110,even,False,25
88656,257112,even,False,25
88657,257114,even,False,25
88658,257118,even,False,25
88659,257120,even,False,25
88660,257124,even,False,25
88661,257126,even,False,25
88662,257128,even,False,25
88663,257130,even,False,25
88664,257132,even,False,25
88665,257134,even,False,25
88666,257138,even,False,25
88667,257142,even,False,25
88668,257144,even,False,25
88669,257148,even,False,25
88670,257150,even,False,25
88671,257154,even,False,25
88672,257156,even,False,25
88673,257158,even,False,25
88674,257162,even,False,25
88675,257166,even,False,25
88676,257168,even,False,25
88677,257172,even,False,25
88678,257174,even,False,25
88679,257178,even,False,25
88680,257180,even,False,25
88681,257182,even,False,25
88682,257184,even,False,25
88683,257186,even,False,25
88684,257190,even,False,25
88685,257192,even,False,25
88686,257198,even,False,25
88687,257200,even,False,25
88688,257202,even,False,25
88689,257204,even,False,25
88690,257206,even,False,25
88691,257208,even,False,25
88692,257210,even,False,25
88693,257212,even,False,25
88694,257216,even,False,25
88695,257222,even,False,25
88696,257226,even,False,25
88697,257228,even,False,25
88698,257230,even,False,25
88699,257232,even,False,25
88700,257234,even,False,25
88701,257236,even,False,25
88702,257240,even,False,25
88703,257242,even,False,25
88704,257244,even,False,25
88705,257246,even,False,25
88706,257250,even,False,25
88707,257252,even,False,25
88708,257254,even,False,25
88709,257258,even,False,25
88710,257260,even,False,25
88711,257264,even,False,25
88712,257266,even,False,25
88713,257270,even,False,25
88714,257274,even,False,25
88715,257276,even,False,25
88716,257278,even,False,25
88717,257282,even,False,25
88718,257284,even,False,25
88719,257288,even,False,25
88720,257290,even,False,25
88721,257294,even,False,25
88722,257298,even,False,25
88723,257300,even,False,25
88724,257302,even,False,25
88725,257304,even,False,25
88726,257306,even,False,25
88727,257308,even,False,25
88728,257312,even,False,25
88729,257316,even,False,25
88730,257318,even,False,25
88731,257322,even,False,25
88732,257324,even,False,25
88733,257330,even,False,25
88734,257332,even,False,25
88735,257334,even,False,25
88736,257336,even,False,25
88737,257340,even,False,25
88738,257342,even,False,25
88739,257344,even,False,25
88740,257348,even,False,25
88741,257354,even,False,25
88742,257358,even,False,25
88743,257360,even,False,25
88744,257362,even,False,25
88745,257364,even,False,25
88746,257366,even,False,25
88747,257368,even,False,25
88748,257372,even,False,25
88749,257378,even,False,25
88750,257384,even,False,25
88751,257386,even,False,25
88752,257388,even,False,25
88753,257390,even,False,25
88754,257392,even,False,25
88755,257394,even,False,25
88756,257396,even,False,25
88757,257402,even,False,25
88758,257404,even,False,25
88759,257408,even,False,25
88760,257410,even,False,25
88761,257414,even,False,25
88762,257416,even,False,25
88763,257420,even,False,25
88764,257424,even,False,25
88765,257426,even,False,25
88766,257428,even,False,25
88767,257430,even,False,25
88768,257432,even,False,25
88769,257438,even,False,25
88770,257440,even,False,25
88771,257444,even,False,25
88772,257450,even,False,25
88773,257452,even,False,25
88774,257454,even,False,25
88775,257456,even,False,25
88776,257460,even,False,25
88777,257462,even,False,25
88778,257466,even,False,25
88779,257468,even,False,25
88780,257470,even,False,25
88781,257474,even,False,25
88782,257480,even,False,25
88783,257482,even,False,25
88784,257484,even,False,25
88785,257486,even,False,25
88786,257490,even,False,25
88787,257492,even,False,25
88788,257498,even,False,25
88789,257504,even,False,25
88790,257506,even,False,25
88791,257508,even,False,25
88792,257510,even,False,25
88793,257512,even,False,25
88794,257516,even,False,25
88795,257520,even,False,25
88796,257522,even,False,25
88797,257524,even,False,25
88798,257526,even,False,25
88799,257528,even,False,25
88800,257530,even,False,25
88801,257532,even,False,25
88802,257534,even,False,25
88803,257540,even,False,25
88804,257542,even,False,25
88805,257544,even,False,25
88806,257546,even,False,25
88807,257548,even,False,25
88808,257550,even,False,25
88809,257552,even,False,25
88810,257554,even,False,25
88811,257556,even,False,25
88812,257558,even,False,25
88813,257562,even,False,25
88814,257564,even,False,25
88815,257568,even,False,25
88816,257570,even,False,25
88817,257572,even,False,25
88818,257574,even,False,25
88819,257576,even,False,25
88820,257578,even,False,25
88821,257580,even,False,25
88822,257582,even,False,25
88823,257584,even,False,25
88824,257588,even,False,25
88825,257592,even,False,25
88826,257594,even,False,25
88827,257596,even,False,25
88828,257598,even,False,25
88829,257600,even,False,25
88830,257604,even,False,25
88831,257606,even,False,25
88832,257608,even,False,25
88833,257612,even,False,25
88834,257616,even,False,25
88835,257618,even,False,25
88836,257620,even,False,25
88837,257622,even,False,25
88838,257624,even,False,25
88839,257628,even,False,25
88840,257630,even,False,25
88841,257634,even,False,25
88842,257636,even,False,25
88843,257640,even,False,25
88844,257642,even,False,25
88845,257644,even,False,25
88846,257648,even,False,25
88847,257650,even,False,25
88848,257652,even,False,25
88849,257654,even,False,25
88850,257658,even,False,25
88851,257660,even,False,25
88852,257666,even,False,25
88853,257668,even,False,25
88854,257672,even,False,25
88855,257674,even,False,25
88856,257676,even,False,25
88857,257678,even,False,25
88858,257680,even,False,25
88859,257684,even,False,25
88860,257690,even,False,25
88861,257694,even,False,25
88862,257696,even,False,25
88863,257698,even,False,25
88864,257700,even,False,25
88865,257702,even,False,25
88866,257704,even,False,25
88867,257708,even,False,25
88868,257714,even,False,25
88869,257718,even,False,25
88870,257720,even,False,25
88871,257722,even,False,25
88872,257724,even,False,25
88873,257726,even,False,25
88874,257728,even,False,25
88875,257732,even,False,25
88876,257734,even,False,25
88877,257736,even,False,25
88878,257738,even,False,25
88879,257740,even,False,25
88880,257742,even,False,25
88881,257744,even,False,25
88882,257746,even,False,25
88883,257748,even,False,25
88884,257750,even,False,25
88885,257752,even,False,25
88886,257754,even,False,25
88887,257756,even,False,25
88888,257760,even,False,25
88889,257762,even,False,25
88890,257764,even,False,25
88891,257768,even,False,25
88892,257770,even,False,25
88893,257774,even,False,25
88894,257776,even,False,25
88895,257778,even,False,25
88896,257780,even,False,25
88897,257784,even,False,25
88898,257786,even,False,25
88899,257788,even,False,25
88900,257792,even,False,25
88901,257794,even,False,25
88902,257798,even,False,25
88903,257800,even,False,25
88904,257802,even,False,25
88905,257804,even,False,25
88906,257806,even,False,25
88907,257808,even,False,25
88908,257810,even,False,25
88909,257814,even,False,25
88910,257816,even,False,25
88911,257818,even,False,25
88912,257820,even,False,25
88913,257822,even,False,25
88914,257824,even,False,25
88915,257826,even,False,25
88916,257828,even,False,25
88917,257830,even,False,25
88918,257834,even,False,25
88919,257840,even,False,25
88920,257846,even,False,25
88921,257848,even,False,25
88922,257850,even,False,25
88923,257852,even,False,25
88924,257858,even,False,25
88925,257864,even,False,25
88926,257870,even,False,25
88927,257872,even,False,25
88928,257874,even,False,25
88929,257876,even,False,25
88930,257880,even,False,25
88931,257882,even,False,25
88932,257884,even,False,25
88933,257886,even,False,25
88934,257888,even,False,25
88935,257890,even,False,25
88936,257894,even,False,25
88937,257898,even,False,25
88938,257900,even,False,25
88939,257904,even,False,25
88940,257906,even,False,25
88941,257908,even,False,25
88942,257910,even,False,25
88943,257912,even,False,25
88944,257914,even,False,25
88945,257916,even,False,25
88946,257918,even,False,25
88947,257924,even,False,25
88948,257926,even,False,25
88949,257930,even,False,25
88950,257932,even,False,25
88951,257934,even,False,25
88952,257936,even,False,25
88953,257938,even,False,25
88954,257940,even,False,25
88955,257942,even,False,25
88956,257944,even,False,25
88957,257948,even,False,25
88958,257950,even,False,25
88959,257954,even,False,25
88960,257958,even,False,25
88961,257960,even,False,25
88962,257966,even,False,25
88963,257970,even,False,25
88964,257972,even,False,25
88965,257974,even,False,25
88966,257976,even,False,25
88967,257978,even,False,25
88968,257982,even,False,25
88969,257984,even,False,25
88970,257990,even,False,25
88971,257996,even,False,25
88972,258000,even,False,25
88973,258002,even,False,25
88974,258004,even,False,25
88975,258008,even,False,25
88976,258010,even,False,25
88977,258012,even,False,25
88978,258014,even,False,25
88979,258016,even,False,25
88980,258020,even,False,25
88981,258024,even,False,25
88982,258026,even,False,25
88983,258028,even,False,25
88984,258032,even,False,25
88985,258034,even,False,25
88986,258038,even,False,25
88987,258040,even,False,25
88988,258044,even,False,25
88989,258046,even,False,25
88990,258048,even,False,25
88991,258050,even,False,25
88992,258052,even,False,25
88993,258054,even,False,25
88994,258056,even,False,25
88995,258058,even,False,25
88996,258062,even,False,25
88997,258064,even,False,25
88998,258068,even,False,25
88999,258070,even,False,25
89000,258072,even,False,25
89001,258074,even,False,25
89002,258078,even,False,25
89003,258080,even,False,25
89004,258086,even,False,25
89005,258090,even,False,25
89006,258092,even,False,25
89007,258096,even,False,25
89008,258098,even,False,25
89009,258104,even,False,25
89010,258110,even,False,25
89011,258114,even,False,25
89012,258116,even,False,25
89013,258120,even,False,25
89014,258122,even,False,25
89015,258124,even,False,25
89016,258128,even,False,25
89017,258134,even,False,25
89018,258138,even,False,25
89019,258140,even,False,25
89020,258144,even,False,25
89021,258146,even,False,25
89022,258150,even,False,25
89023,258152,even,False,25
89024,258154,even,False,25
89025,258158,even,False,25
89026,258162,even,False,25
89027,258164,even,False,25
89028,258166,even,False,25
89029,258168,even,False,25
89030,258170,even,False,25
89031,258174,even,False,25
89032,258176,even,False,25
89033,258178,even,False,25
89034,258180,even,False,25
89035,258182,even,False,25
89036,258184,even,False,25
89037,258188,even,False,25
89038,258190,even,False,25
89039,258192,even,False,25
89040,258194,even,False,25
89041,258198,even,False,25
89042,258200,even,False,25
89043,258202,even,False,25
89044,258204,even,False,25
89045,258206,even,False,25
89046,258212,even,False,25
89047,258214,even,False,25
89048,258218,even,False,25
89049,258220,even,False,25
